Ref,Val,Package,PosX,PosY,Rot,Side
"SW67","SW_Push","SW_TL3330_EWI",170.607500,-96.600000,173.000000,top
"SW68","SW_Push","SW_TL3330_EWI",233.807500,-96.400000,-173.000000,top
